cluster_membership,lat_round,lon_round,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
8,41.811,-72.601,11,10,14,2,4,14,10,17,6,15,13,7,9,14,4,4
8,41.824,-72.646,10,16,4,6,7,15,2,2,10,13,7,1,9,14,4,4
15,41.707,-72.754,1,10,14,2,1,6,17,17,14,10,17,1,0,3,18,10
10,41.665,-73.223,16,2,8,4,8,1,5,18,11,12,17,17,15,11,18,12
13,41.721,-72.569,11,0,4,6,7,15,2,0,0,1,6,15,11,17,17,4
14,41.864,-72.456,11,16,16,9,7,2,10,2,6,13,13,7,9,14,4,8
1,41.86,-73.13,12,6,0,12,17,9,9,3,12,0,5,16,4,10,11,5
13,41.725,-72.566,11,0,4,16,4,14,17,8,9,10,17,1,0,0,6,4
5,41.567,-73.441,16,17,8,14,13,17,8,6,8,5,12,9,10,6,3,1
13,41.65,-72.611,11,10,14,2,18,18,5,3,2,19,19,16,9,14,4,14
1,41.618,-73.317,16,17,8,15,8,1,19,6,19,4,10,2,13,1,11,12
12,41.369,-71.925,15,4,2,7,19,0,18,5,17,7,15,11,19,12,15,3
2,41.702,-73.031,14,14,7,12,8,9,1,6,12,0,5,13,18,13,0,12
2,41.704,-72.869,14,7,7,17,18,18,5,18,11,17,10,2,13,1,11,18
12,41.421,-71.882,15,4,2,7,19,0,18,11,7,14,15,11,19,12,15,3
10,41.572,-73.123,3,2,11,4,15,1,14,1,4,5,12,9,10,6,3,12
10,41.527,-73.092,3,2,11,4,8,1,5,18,19,4,10,2,13,1,11,12
1,41.932,-73.364,12,6,0,15,0,12,1,15,12,0,5,13,18,13,0,15
2,41.665,-73.063,3,2,0,12,18,18,5,12,14,17,19,10,13,1,11,12
16,41.451,-72.815,19,3,1,17,6,1,19,6,19,12,10,2,13,8,18,2
11,41.46,-72.378,8,18,15,8,9,13,16,9,13,6,11,6,12,12,15,16
11,41.284,-72.36,8,18,15,8,9,13,16,9,13,6,3,6,7,19,5,16
1,41.752,-73.355,16,17,8,15,8,12,1,15,12,0,5,13,18,13,0,15
13,41.651,-72.569,11,0,19,18,1,15,2,8,9,1,6,15,11,17,17,14
16,41.409,-72.814,19,12,9,10,6,19,0,18,11,18,3,6,15,11,18,2
1,41.904,-73.328,12,6,0,15,0,12,1,15,12,0,5,13,18,13,0,15
14,42.016,-72.656,10,16,16,9,4,14,9,17,2,15,13,7,9,14,4,9
10,41.545,-73.108,3,2,11,4,8,1,19,13,19,0,5,9,10,1,11,12
9,41.518,-72.884,14,3,1,17,6,1,19,6,19,0,5,9,10,1,0,7
1,41.658,-73.32,16,17,8,15,13,12,1,15,12,0,5,13,18,1,11,12
6,41.199,-73.079,6,12,13,3,10,4,7,19,1,12,8,4,1,8,8,13
10,41.684,-73.22,16,14,1,17,8,1,19,18,11,4,10,2,13,1,11,12
19,41.914,-72.319,18,13,17,11,14,7,13,2,10,16,16,18,14,18,14,8
20,41.626,-72.919,14,3,19,18,18,18,0,12,14,17,0,2,13,1,1,18
11,41.502,-72.411,8,11,15,8,9,13,16,9,13,6,6,1,0,0,6,16
16,41.518,-72.854,19,14,19,18,6,6,0,4,9,6,17,6,12,5,9,7
2,41.878,-73.018,7,6,0,12,17,9,9,15,12,19,5,13,18,13,0,5
7,41.248,-72.971,4,5,13,13,5,4,7,19,5,12,8,4,5,16,16,17
13,41.698,-72.587,11,0,14,2,1,6,17,8,9,15,13,7,9,14,4,4
1,41.852,-73.234,12,6,0,15,0,12,1,15,12,0,5,13,18,13,10,15
11,41.371,-72.743,19,12,9,3,5,4,15,4,18,18,3,17,7,19,5,2
12,41.354,-72.186,5,11,5,0,16,0,18,11,7,7,18,11,19,12,15,3
2,41.737,-72.9,7,7,14,2,18,6,17,12,14,10,17,1,0,0,6,10
5,41.618,-73.401,16,17,8,14,13,17,8,13,4,5,12,9,10,6,3,1
12,41.364,-72.187,5,11,5,0,16,8,6,11,13,14,11,6,12,5,9,3
9,41.393,-72.919,4,12,13,10,10,4,15,4,18,18,8,17,15,5,18,17
1,41.696,-73.193,12,17,8,15,8,1,1,15,12,0,10,13,13,1,11,12
10,41.617,-73.227,3,2,11,4,8,1,19,18,19,4,8,4,1,8,8,12
16,41.409,-72.8,19,12,13,10,5,19,7,18,1,9,14,19,5,16,8,2
6,41.224,-73.023,4,5,12,13,12,10,11,7,4,2,4,12,17,15,12,17
1,42.027,-73.095,12,6,0,15,0,12,1,15,12,0,5,13,18,13,0,5
2,41.704,-72.869,14,7,14,2,18,14,17,17,2,19,19,16,8,3,6,18
16,41.458,-72.81,19,14,9,10,10,18,5,4,18,18,17,17,15,11,18,2
1,42.013,-73.354,12,6,0,12,17,12,9,15,12,19,5,13,18,13,0,15
19,41.675,-72.298,2,13,17,6,3,15,13,0,0,16,16,5,3,9,2,19
2,41.781,-72.956,7,7,7,12,18,14,17,3,6,10,17,1,0,0,6,5
5,41.561,-73.439,16,17,8,14,13,17,8,13,8,0,5,13,18,13,3,1
20,41.529,-72.872,14,3,19,18,10,4,0,12,18,18,3,17,15,5,9,7
16,41.485,-72.881,14,14,1,17,6,18,5,12,14,10,17,1,15,3,1,7
14,41.808,-72.483,11,16,4,9,4,14,17,17,6,15,13,1,9,14,6,8
10,41.533,-73.123,3,2,11,10,6,19,5,18,11,12,8,4,1,8,8,12
2,41.851,-72.859,7,7,7,2,17,6,17,12,9,10,17,17,15,11,6,10
10,41.544,-73.107,3,2,11,17,6,18,5,12,14,17,0,10,13,1,11,12
2,41.805,-72.983,7,7,7,12,17,9,9,3,2,19,0,16,8,0,6,5
5,41.437,-73.221,3,2,12,13,15,5,14,1,5,2,3,14,17,19,5,12
18,41.557,-72.022,15,4,5,0,3,0,18,5,17,7,2,3,16,7,19,3
11,41.273,-72.817,4,12,9,3,5,4,15,19,5,2,4,4,17,2,5,17
17,41.329,-73.017,4,12,13,10,5,19,7,19,11,12,8,17,15,11,9,17
1,41.688,-73.388,16,17,8,15,13,12,8,13,8,0,5,9,10,6,3,15
13,41.544,-72.64,19,18,19,18,1,13,16,9,18,6,17,17,12,5,9,14
10,41.553,-73.084,3,2,11,4,8,17,14,1,8,5,12,9,10,6,3,12
16,41.491,-72.831,19,12,1,10,6,4,0,4,18,18,3,17,15,11,18,7
5,41.605,-73.38,16,2,11,4,8,12,1,15,12,0,10,2,10,6,3,1
2,41.913,-72.814,7,7,7,12,17,9,9,3,2,19,19,7,9,14,4,10
13,41.64,-72.65,1,3,19,18,18,18,5,12,14,17,0,10,8,3,1,14
10,41.467,-73.031,3,3,1,10,6,19,7,18,18,18,3,17,7,11,18,7
15,41.606,-72.824,14,14,1,17,6,18,5,18,19,4,10,4,1,1,11,18
11,41.334,-72.657,8,12,9,8,10,4,15,4,11,12,3,17,1,19,18,2
10,41.614,-73.127,3,2,11,4,8,1,19,6,19,4,10,2,13,13,0,12
2,41.709,-72.84,1,7,7,12,17,9,9,3,2,19,19,2,13,1,10,18
15,41.745,-72.766,1,10,14,2,18,18,17,12,14,17,0,10,8,3,1,10
1,41.989,-73.36,12,6,0,15,0,9,9,3,2,19,13,7,9,10,4,15
5,41.583,-73.37,16,17,8,14,13,17,19,6,8,0,10,2,18,1,0,1
14,41.907,-72.501,10,13,17,9,4,2,10,17,6,15,13,7,9,14,4,8
10,41.623,-73.166,3,14,1,17,18,18,5,18,14,17,0,10,8,3,1,12
6,41.225,-73.057,6,19,12,19,15,5,14,1,1,9,14,19,5,16,16,13
11,41.295,-72.275,5,11,5,0,16,8,6,11,13,14,11,6,12,5,9,16
2,41.836,-72.839,7,7,7,12,17,9,9,3,2,19,19,16,4,14,4,10
20,41.515,-72.88,14,14,1,17,6,18,5,18,11,10,17,1,15,0,6,7
13,41.657,-72.703,1,0,4,16,1,6,17,8,9,10,17,1,0,0,17,14
8,41.89,-72.656,10,16,16,9,4,14,9,17,2,19,19,16,9,10,10,9
8,41.891,-72.704,10,16,16,2,4,14,9,3,2,19,13,7,9,14,4,9
1,41.654,-73.219,16,17,8,15,13,12,19,6,19,0,5,13,18,13,0,12
10,41.507,-73.113,3,12,1,18,10,6,0,8,9,10,17,17,15,0,9,12
1,42.036,-73.372,12,6,0,15,0,12,1,15,12,0,5,13,18,13,0,15
8,41.891,-72.698,10,16,16,2,4,14,10,17,6,15,13,7,9,14,4,9
11,41.282,-72.754,4,18,15,8,10,13,15,4,18,18,3,14,7,19,8,2
20,41.472,-72.908,14,14,9,3,9,13,16,9,13,6,11,6,12,5,9,7
1,41.751,-73.352,16,17,8,15,0,12,1,15,2,19,0,10,8,10,1,15
17,41.3,-73.05,4,5,13,13,5,19,7,1,1,9,8,4,1,16,16,17
15,41.603,-72.811,14,3,19,18,1,6,5,12,14,17,0,10,13,1,11,18
13,41.637,-72.606,11,0,19,16,1,15,17,2,10,1,6,18,0,0,17,14
7,41.298,-72.869,4,12,9,10,5,19,7,1,1,12,8,4,1,8,8,17
19,41.782,-72.401,11,0,4,16,1,15,2,8,9,10,6,15,0,17,17,8
2,41.841,-72.853,7,7,7,2,18,9,17,12,14,17,0,1,8,3,6,10
14,41.74,-72.521,11,0,4,2,4,14,9,17,6,15,13,7,4,14,4,4
1,41.972,-73.429,12,6,0,15,0,12,1,15,12,0,5,13,4,10,10,15
2,41.91,-72.854,7,7,7,12,17,9,9,3,2,19,19,16,4,10,10,10
20,41.449,-72.886,4,12,1,10,10,4,0,4,18,12,8,4,1,8,8,7
20,41.611,-72.917,14,14,1,17,6,1,19,6,19,4,10,2,13,1,11,18
7,41.297,-73.003,4,5,12,13,15,10,11,19,1,9,14,19,5,16,16,17
10,41.552,-73.118,3,2,11,4,8,1,19,6,19,4,10,2,13,8,8,12
10,41.551,-73.083,3,2,11,4,6,18,5,6,19,4,10,2,13,1,11,12
17,41.331,-73.096,6,5,12,4,6,19,7,18,11,12,8,4,1,8,8,13
14,41.845,-72.492,11,16,16,9,4,2,10,17,6,13,13,7,9,18,4,8
10,41.469,-73.036,3,2,11,4,15,1,19,6,19,4,12,9,10,6,3,7
8,41.676,-72.707,1,10,19,16,18,6,17,17,14,17,0,1,0,14,4,14
1,41.937,-73.399,12,6,0,15,0,12,1,15,12,0,5,13,18,10,10,15
10,41.613,-73.223,3,2,11,17,6,1,19,18,11,17,0,10,8,3,18,12
19,41.669,-72.25,2,13,17,6,3,7,13,0,10,1,6,15,11,0,6,19
11,41.277,-72.385,8,18,15,8,9,13,0,4,18,18,3,17,15,11,18,16
8,41.88,-72.693,10,16,16,9,4,2,10,17,6,15,13,7,14,18,14,9
20,41.616,-72.827,14,3,1,17,6,18,5,6,14,17,0,10,13,1,1,18
11,41.342,-72.746,19,12,9,10,10,4,0,4,18,10,17,17,15,3,1,2
18,41.651,-72.008,15,9,17,6,19,11,6,0,0,14,15,15,11,17,17,0
14,41.77,-72.539,11,0,16,9,7,2,10,17,6,15,13,7,4,10,10,4
13,41.565,-72.7,19,3,19,16,1,15,2,8,9,10,17,1,0,0,6,14
20,41.524,-72.848,19,3,15,18,1,6,0,8,9,6,6,1,15,0,17,7
11,41.326,-72.598,8,18,9,3,10,4,15,4,18,12,8,17,1,11,18,2
14,41.76,-72.594,11,10,4,16,1,2,2,8,6,15,13,7,9,14,4,4
18,41.714,-71.884,13,9,2,7,19,11,18,5,17,7,2,3,16,7,19,0
2,41.645,-72.987,14,14,1,17,18,18,5,12,9,10,17,17,15,11,18,18
1,42.008,-73.131,12,6,0,12,17,9,9,15,12,19,5,13,18,13,0,5
14,42.02,-72.401,18,16,16,9,4,2,10,2,10,13,7,7,14,18,14,8
19,41.822,-72.371,18,13,17,6,3,15,13,0,0,1,6,15,0,0,6,8
20,41.532,-72.876,14,12,1,10,6,19,7,18,19,17,0,10,1,8,1,7
2,41.862,-72.865,7,7,7,12,17,9,9,3,2,19,5,13,18,13,10,10
18,41.821,-71.837,13,9,10,11,14,7,3,16,3,16,2,5,3,9,2,0
10,41.611,-73.284,16,2,11,4,8,1,19,6,19,4,10,2,13,1,11,12
14,41.766,-72.595,11,10,14,16,1,14,17,17,2,15,13,7,8,3,1,4
13,41.628,-72.637,1,0,4,16,1,15,2,8,0,1,15,15,11,17,17,14
19,41.849,-72.343,18,16,4,9,7,2,10,17,6,15,13,7,9,14,10,8
2,41.693,-72.846,14,14,7,17,17,18,5,3,19,4,10,2,13,1,10,18
11,41.325,-72.648,8,12,9,3,10,4,0,4,18,10,17,17,15,11,18,2
13,41.517,-72.515,8,0,19,8,10,6,0,4,18,10,17,17,15,11,18,14
2,41.908,-72.853,7,7,14,9,7,2,10,17,6,15,13,7,0,18,6,10
2,41.681,-73.035,14,14,7,12,8,12,1,15,12,19,19,13,18,13,0,12
5,41.483,-73.29,9,2,11,4,15,19,7,19,11,12,8,4,1,8,8,1
5,41.696,-73.098,3,14,11,4,8,18,5,18,19,17,10,2,13,1,1,12
2,41.873,-72.784,7,7,7,2,4,14,9,17,2,19,19,16,4,10,10,10
1,41.926,-73.319,12,6,0,15,0,12,1,15,12,0,5,13,18,13,0,15
14,41.68,-72.459,11,0,4,16,1,15,2,8,9,1,6,15,11,17,17,8
13,41.671,-72.596,11,0,17,16,1,15,2,8,0,1,6,1,0,0,17,14
20,41.594,-72.891,14,14,1,17,10,6,0,8,9,1,6,15,0,0,6,18
13,41.688,-72.58,11,10,4,18,1,15,2,8,9,1,6,15,0,0,17,4
5,41.642,-73.317,16,17,8,15,8,1,19,6,19,0,5,13,10,1,0,12
5,41.742,-73.498,16,17,0,15,8,1,19,6,19,0,10,2,18,13,0,15
20,41.572,-72.846,14,3,19,18,6,18,5,12,18,10,17,17,15,3,1,18
7,41.354,-72.839,4,12,9,3,10,4,15,4,18,18,3,17,7,11,18,17
18,41.628,-72.386,2,0,4,16,1,15,2,8,9,10,17,1,8,3,1,19
20,41.581,-72.875,14,3,19,18,18,18,5,18,11,17,0,10,8,3,1,18
6,41.23,-72.991,4,5,13,13,5,10,15,19,5,18,3,14,7,19,5,17
12,41.337,-72.257,5,11,5,0,9,13,16,9,13,6,11,6,12,11,9,16
8,41.742,-72.777,1,0,14,2,18,14,17,3,2,19,19,16,4,10,0,10
10,41.579,-73.084,3,2,11,4,8,1,19,6,19,9,14,19,1,11,18,12
12,41.313,-72.104,5,4,2,7,16,0,18,11,7,7,18,11,19,12,15,3
13,41.495,-72.43,8,11,5,16,1,15,2,8,9,10,17,1,0,0,6,16
17,41.347,-73.123,6,5,11,19,13,5,8,1,4,5,12,9,10,6,3,13
10,41.537,-73.055,3,14,1,17,8,1,19,6,11,17,0,10,13,1,1,7
1,41.829,-73.062,7,7,14,16,1,15,2,8,9,1,6,1,0,0,17,5
12,41.416,-71.996,15,4,2,7,16,8,18,11,17,7,15,11,19,12,15,3
1,41.833,-73.065,7,7,7,2,17,9,9,3,2,19,19,16,4,10,10,5
2,41.656,-73.032,14,14,1,18,18,18,5,18,11,4,10,2,13,1,11,12
5,41.636,-73.458,16,17,8,14,13,12,19,6,8,5,12,9,10,6,3,1
13,41.629,-72.653,1,0,4,16,1,15,2,8,9,1,6,1,0,0,6,14
10,41.556,-73.106,3,14,11,4,15,1,19,13,19,4,10,9,10,1,11,12
16,41.385,-72.934,4,12,13,10,6,19,7,18,11,12,3,17,15,11,5,17
11,41.492,-72.536,8,18,19,16,1,15,16,9,0,1,6,15,0,0,6,14
13,41.694,-72.681,1,3,19,16,1,6,2,8,9,10,17,1,8,0,6,4
2,41.654,-73.035,14,2,11,4,8,1,19,6,12,0,5,9,10,1,11,12
11,41.321,-72.071,5,11,5,0,16,8,6,11,7,14,11,6,12,5,17,3
20,41.578,-72.84,14,3,19,18,1,6,17,12,9,1,6,15,0,0,17,18
11,41.414,-72.451,8,11,15,8,9,13,0,4,18,18,17,17,15,3,1,16
9,41.597,-72.994,14,14,11,4,6,1,19,6,19,4,10,2,13,1,11,7
10,41.691,-73.088,3,14,11,4,8,1,19,6,19,4,5,2,13,1,11,12
1,41.688,-73.245,16,2,11,4,8,1,5,3,19,19,19,16,4,10,10,12
10,41.569,-73.087,3,2,11,4,8,1,7,18,11,12,8,17,15,11,18,12
1,42.014,-73.259,12,6,0,15,0,12,1,15,12,0,5,13,18,13,0,15
18,41.697,-72.036,13,9,17,6,3,7,13,0,10,16,16,5,11,17,17,0
5,41.547,-73.325,16,2,11,4,8,1,19,13,8,5,12,9,13,1,11,1
2,41.907,-72.835,7,7,7,12,17,9,9,3,2,15,0,16,4,10,4,10
17,41.327,-73.096,6,5,9,10,10,4,15,4,18,18,3,17,15,11,18,13
20,41.616,-72.865,14,14,1,17,6,18,5,6,19,4,10,2,18,13,0,18
14,41.941,-72.457,10,16,16,9,4,2,13,2,10,13,7,7,9,14,4,8
18,41.758,-71.95,13,9,10,6,7,7,13,16,10,13,16,18,3,9,14,0
10,41.582,-72.976,14,14,1,17,8,18,5,18,19,4,10,2,13,1,11,7
18,41.524,-72.259,2,11,5,6,3,15,16,9,13,1,15,11,11,12,19,19
18,41.764,-71.955,13,9,10,11,14,8,13,0,0,14,15,5,3,9,2,0
2,41.9,-72.811,7,7,7,12,17,9,9,3,14,15,0,7,9,3,6,10
6,41.358,-72.923,4,5,13,10,5,19,7,1,1,9,8,4,1,8,8,17
1,41.971,-73.441,12,6,0,15,0,12,1,15,2,19,19,16,4,10,10,15
9,41.364,-72.85,4,12,9,18,9,13,0,4,18,18,3,17,15,11,9,17
10,41.578,-73.154,3,2,11,17,6,18,5,18,11,17,0,10,8,1,1,12
6,41.237,-72.98,4,5,13,13,5,10,11,14,1,9,4,12,17,2,8,17
10,41.551,-73.117,3,2,11,4,15,19,7,18,19,4,10,19,5,16,16,12
13,41.466,-72.639,19,3,19,8,10,6,0,4,18,10,17,17,15,11,9,2
9,41.407,-72.923,4,5,1,10,6,19,0,4,18,10,11,6,15,11,9,17
11,41.503,-72.426,8,0,5,0,9,8,6,9,0,1,6,15,0,17,17,16
16,41.518,-72.824,19,3,1,18,18,6,0,12,14,17,0,10,15,11,18,18
10,41.593,-73.127,3,2,11,4,8,1,19,6,19,0,5,9,18,1,0,12
8,41.814,-72.731,1,10,14,9,4,2,10,8,9,10,7,1,9,0,14,10
10,41.488,-72.961,14,14,1,10,5,19,7,18,19,4,10,2,13,16,11,7
2,41.903,-72.82,7,7,7,12,17,9,9,17,2,15,13,7,9,14,4,10
2,41.799,-72.88,7,7,7,12,17,9,9,3,2,4,10,2,13,1,0,10
17,41.367,-73.079,6,5,11,10,15,19,14,1,1,9,14,19,5,16,8,17
10,41.499,-73.035,3,14,11,4,6,18,19,18,19,4,10,2,13,1,11,7
10,41.625,-73.142,3,2,1,17,8,1,19,6,19,4,10,2,13,1,11,12
8,41.807,-72.728,1,10,14,9,1,15,2,0,0,16,15,11,11,17,15,10
14,41.809,-72.476,11,16,16,9,4,14,10,17,6,15,13,7,9,14,4,8
9,41.39,-72.94,4,12,9,18,10,4,0,4,18,18,3,17,7,19,5,17
19,41.897,-72.329,18,13,16,9,7,2,10,17,10,13,16,5,3,9,2,8
11,41.329,-72.848,4,12,9,3,10,4,15,4,18,6,11,6,15,5,9,17
18,41.555,-72.332,2,0,4,16,3,8,6,0,0,1,6,15,11,17,17,19
10,41.481,-73.018,3,14,11,4,8,18,5,12,11,17,0,2,13,1,11,7
15,41.741,-72.898,7,7,7,12,17,9,9,3,2,19,19,16,8,10,1,10
20,41.49,-72.956,14,14,1,18,6,4,7,18,11,12,10,2,13,1,3,7
10,41.601,-72.964,14,14,1,17,18,18,5,18,14,17,0,10,13,8,11,7
10,41.622,-73.271,16,17,11,14,13,1,19,6,19,4,0,2,13,1,11,12
8,41.837,-72.779,1,10,16,9,4,2,10,17,6,15,13,7,9,14,4,10
5,41.525,-73.324,16,2,11,4,6,19,7,18,11,18,8,4,15,8,8,1
5,41.652,-73.441,16,17,8,14,13,17,8,13,8,0,5,9,10,13,0,1
7,41.266,-72.893,4,5,13,10,5,19,7,18,1,12,14,19,5,16,16,17
19,41.925,-72.125,18,13,17,6,7,11,3,16,3,16,16,5,3,18,14,0
17,41.462,-73.125,3,2,11,4,6,19,19,6,19,4,10,2,5,1,11,12
9,41.372,-72.856,4,12,9,3,6,4,5,18,11,18,17,17,15,11,18,17
2,41.833,-72.866,7,7,7,12,17,9,9,3,2,15,7,7,9,18,14,10
2,41.708,-72.9,14,7,7,12,17,9,9,3,2,17,0,2,13,1,1,18
17,41.432,-73.117,3,2,13,4,15,5,14,1,19,4,10,2,8,3,18,12
1,41.813,-73.103,12,6,0,15,0,12,1,15,12,19,5,13,18,1,11,5
13,41.637,-72.593,11,0,4,16,9,15,2,8,0,1,6,1,0,0,6,14
8,41.774,-72.633,1,0,16,9,1,6,17,17,14,17,17,10,0,0,6,4
5,41.642,-73.317,16,17,8,14,13,17,8,13,8,0,5,2,13,1,0,12
10,41.538,-73.146,3,2,11,4,8,1,19,6,8,4,10,2,13,1,11,12
13,41.656,-72.592,11,0,4,16,1,15,2,0,0,1,6,15,0,0,6,14
6,41.22,-73.05,6,12,9,3,10,4,15,4,5,18,3,14,7,19,5,17
2,41.767,-72.912,7,7,7,12,17,9,9,3,2,19,19,16,4,10,10,10
16,41.521,-72.848,19,3,15,8,9,13,16,8,13,6,6,6,0,0,6,7
9,41.358,-72.939,4,5,13,10,6,1,19,6,11,12,8,4,1,8,16,17
9,41.328,-72.851,4,12,9,3,10,4,15,19,5,12,14,4,1,8,8,17
15,41.621,-72.786,19,3,19,18,18,6,17,8,9,1,6,15,11,9,2,18
2,41.983,-72.812,7,7,7,12,17,9,9,3,2,19,19,16,4,10,10,9
2,41.655,-72.976,14,3,1,18,6,6,0,8,9,10,17,1,15,11,18,18
11,41.296,-72.552,8,18,15,8,9,13,16,9,18,18,3,6,12,5,18,16
19,41.743,-72.087,13,13,10,6,3,7,13,16,3,16,16,5,3,9,2,0
18,41.302,-72.134,5,11,5,8,9,13,16,9,13,14,15,11,19,12,15,3
15,41.791,-73.067,7,6,7,12,17,18,9,3,2,19,19,2,13,1,1,5
1,41.811,-73.266,12,6,0,12,17,9,9,3,2,19,19,16,4,10,10,15
5,41.495,-73.189,3,2,11,4,8,1,8,6,19,4,10,19,5,16,16,12
10,41.639,-73.233,16,14,11,4,6,18,5,12,14,17,0,10,8,1,11,12
19,41.768,-72.113,18,13,17,6,3,7,13,0,0,16,16,5,3,9,2,0
13,41.72,-72.571,11,0,4,8,1,8,6,0,0,1,6,1,0,0,6,4
2,41.741,-72.883,7,7,1,17,17,18,9,3,2,19,19,16,8,10,10,10
5,41.686,-73.367,16,17,8,14,15,1,19,18,19,4,10,4,1,8,8,15
10,41.645,-73.246,16,2,11,4,8,1,19,6,19,4,0,10,8,3,18,12
2,41.757,-72.803,1,10,14,2,18,6,2,8,9,10,17,1,8,3,1,10
20,41.574,-72.878,14,14,1,17,6,18,5,6,19,4,10,2,13,1,11,18
16,41.56,-72.779,19,3,1,18,18,6,0,4,9,10,17,17,15,11,1,18
13,41.694,-72.557,11,0,4,16,1,6,2,8,9,10,0,10,8,3,6,4
19,41.609,-72.244,2,11,5,0,16,8,6,5,7,14,15,11,19,12,15,19
10,41.615,-73.186,3,17,8,15,8,12,1,15,12,0,5,13,18,13,0,12
19,41.937,-72.294,18,13,17,6,7,2,10,2,10,16,7,18,14,18,14,8
8,41.804,-72.726,1,10,14,9,4,2,17,17,6,15,13,10,8,3,4,10
8,41.765,-72.763,1,10,14,2,4,14,17,17,6,15,13,16,4,10,10,10
11,41.266,-72.782,4,12,13,10,5,19,7,19,11,12,8,4,5,16,8,2
2,41.74,-72.912,7,14,7,12,17,1,19,6,2,19,19,16,4,10,10,10
1,41.844,-73.12,12,6,7,12,17,9,9,3,2,19,19,16,4,10,10,5
10,41.539,-73.097,3,2,11,17,18,6,5,12,14,10,6,1,0,0,17,12
19,41.873,-72.237,18,13,17,6,7,15,13,0,0,1,6,1,0,17,17,8
2,42.035,-72.835,7,7,16,9,4,2,10,2,6,13,7,18,9,14,14,9
19,41.803,-72.373,18,0,4,16,7,15,13,0,0,1,6,15,0,17,17,8
2,41.914,-72.924,7,7,7,2,17,9,9,3,2,19,19,16,4,10,0,5
1,42.005,-73.115,12,6,0,15,0,12,1,15,12,0,5,13,18,13,0,5
10,41.665,-73.243,16,17,8,15,8,12,1,6,19,4,10,2,13,1,11,12
10,41.592,-72.997,14,14,11,4,8,1,19,6,19,0,5,13,18,13,0,7
1,42.012,-73.356,12,6,0,12,17,9,1,3,2,19,19,16,9,14,4,15
17,41.473,-73.119,3,2,11,4,15,1,19,6,19,9,12,9,10,6,16,12
2,41.794,-72.979,7,7,7,12,17,18,5,12,14,10,17,10,8,3,1,5
19,41.899,-72.353,18,16,16,9,7,2,10,17,6,13,7,18,14,18,14,8
5,41.655,-73.478,16,17,8,14,13,17,8,13,8,0,12,9,10,6,3,1
18,41.467,-71.995,15,4,2,7,19,0,18,5,7,7,15,5,19,7,19,3
5,41.517,-73.398,16,2,11,4,13,17,8,13,8,5,12,9,10,6,3,1
1,41.672,-73.28,16,17,8,15,0,12,1,15,8,0,5,9,10,13,0,12
18,41.533,-72.189,2,11,5,0,16,8,6,0,0,1,6,15,11,17,17,19
13,41.672,-72.701,1,10,14,2,4,14,10,8,6,15,13,7,0,0,6,14
2,41.795,-72.915,7,7,7,12,17,9,9,3,2,19,0,16,4,10,10,10
19,41.827,-72.17,18,13,17,6,14,11,13,16,3,16,16,5,3,9,2,0
11,41.336,-72.672,8,18,15,8,10,4,15,4,18,18,3,14,7,19,5,2
1,41.678,-73.318,16,17,11,4,8,1,19,6,19,4,12,2,13,1,11,15
14,41.855,-72.534,11,0,17,6,7,7,13,2,10,13,7,18,14,18,14,8
5,41.647,-73.257,16,17,8,15,8,12,19,15,12,4,10,13,18,13,0,12
5,41.654,-73.482,16,17,11,4,8,12,1,13,12,0,5,13,18,13,0,1
1,41.667,-73.234,16,17,8,15,8,1,19,6,19,4,10,2,13,3,1,12
19,41.719,-72.152,2,13,17,11,14,8,6,5,0,14,15,15,11,12,15,19
6,41.193,-73.084,6,12,9,3,10,4,15,4,18,18,3,14,7,19,5,13
1,42.03,-73.3,12,6,0,15,0,12,1,15,12,19,19,16,4,10,10,15
8,41.849,-72.762,1,16,14,2,4,14,10,17,6,10,7,1,0,18,17,10
15,41.821,-72.999,7,7,7,17,17,18,5,3,19,4,10,2,8,3,1,5
5,41.512,-73.19,3,2,11,4,8,19,7,18,11,18,8,4,15,11,18,12
16,41.478,-72.875,19,3,15,8,9,13,16,9,13,14,11,11,12,5,9,7
12,41.384,-72.058,5,4,2,7,16,8,6,11,13,14,15,11,19,12,15,3
7,41.678,-72.706,1,10,14,2,17,18,17,8,9,10,0,10,8,3,1,14
1,41.675,-73.312,16,17,8,14,13,17,8,13,8,0,12,2,13,1,11,15
10,41.652,-73.206,3,2,11,4,8,1,19,3,14,10,17,1,15,3,1,12
2,41.694,-72.874,14,7,1,12,17,18,17,3,2,19,19,16,4,10,10,18
17,41.401,-73.093,3,5,11,13,15,5,14,1,1,9,14,19,1,8,8,17
20,41.538,-72.869,14,14,1,17,8,18,5,18,11,17,0,10,8,3,1,7
11,41.297,-72.689,8,12,9,3,5,4,15,19,18,18,3,4,1,8,8,2
11,41.424,-72.57,8,18,9,3,10,4,0,9,18,6,17,17,12,5,18,2
2,41.899,-72.857,7,7,7,12,17,9,9,3,2,19,19,16,4,10,10,10
5,41.684,-73.38,16,17,8,15,0,12,19,6,19,4,10,2,13,1,11,15
1,41.931,-72.974,7,7,7,12,0,9,9,3,2,19,19,16,8,14,1,5
1,41.663,-73.295,16,17,8,14,8,12,1,6,8,5,12,9,10,6,3,12
11,41.318,-72.591,8,18,15,8,10,4,0,12,11,17,8,4,1,8,8,2
